================ Training Loss (Wed Mar 18 15:52:45 2026) ================
[Rank 0] (epoch: 7, iters: 62, time: 0.330, data: 0.006) , G_GAN: 0.878, G_L1: 6.052, G_grad: 0.248, G_lap: 0.306, G_ssim: 0.529, G_stats: 0.194, D_real: 0.030, D_fake: 0.020

[Rank 0] (epoch: 7, iters: 162, time: 0.966, data: 0.005) , G_GAN: 0.777, G_L1: 8.039, G_grad: 0.254, G_lap: 0.359, G_ssim: 0.564, G_stats: 0.242, D_real: 0.027, D_fake: 0.067

[Rank 0] (epoch: 8, iters: 89, time: 0.324, data: 0.007) , G_GAN: 0.866, G_L1: 7.445, G_grad: 0.239, G_lap: 0.293, G_ssim: 0.581, G_stats: 0.213, D_real: 0.044, D_fake: 0.019

[Rank 0] (epoch: 9, iters: 16, time: 0.323, data: 0.006) , G_GAN: 0.770, G_L1: 6.373, G_grad: 0.224, G_lap: 0.266, G_ssim: 0.491, G_stats: 0.142, D_real: 0.074, D_fake: 0.025

[Rank 0] (epoch: 9, iters: 116, time: 0.328, data: 0.010) , G_GAN: 1.008, G_L1: 13.597, G_grad: 0.361, G_lap: 0.357, G_ssim: 0.681, G_stats: 0.305, D_real: 0.057, D_fake: 0.055

[Rank 0] (epoch: 10, iters: 43, time: 0.805, data: 0.005) , G_GAN: 0.350, G_L1: 82.675, G_grad: 0.389, G_lap: 0.467, G_ssim: 0.472, G_stats: 0.219, D_real: 0.032, D_fake: 0.058

[Rank 0] (epoch: 10, iters: 143, time: 0.326, data: 0.005) , G_GAN: 0.647, G_L1: 7.040, G_grad: 0.213, G_lap: 0.342, G_ssim: 0.543, G_stats: 0.069, D_real: 0.056, D_fake: 0.088

[Rank 0] (epoch: 11, iters: 70, time: 0.323, data: 0.005) , G_GAN: 0.767, G_L1: 5.865, G_grad: 0.223, G_lap: 0.262, G_ssim: 0.469, G_stats: 0.132, D_real: 0.070, D_fake: 0.030

[Rank 0] (epoch: 11, iters: 170, time: 0.349, data: 0.005) , G_GAN: 1.222, G_L1: 8.454, G_grad: 0.241, G_lap: 0.278, G_ssim: 0.568, G_stats: 0.398, D_real: 0.051, D_fake: 0.014

[Rank 0] (epoch: 12, iters: 97, time: 0.904, data: 0.005) , G_GAN: 0.759, G_L1: 4.646, G_grad: 0.233, G_lap: 0.346, G_ssim: 0.411, G_stats: 0.079, D_real: 0.019, D_fake: 0.065

[Rank 0] (epoch: 13, iters: 24, time: 0.330, data: 0.004) , G_GAN: 0.316, G_L1: 61.620, G_grad: 0.400, G_lap: 0.515, G_ssim: 0.486, G_stats: 0.093, D_real: 0.019, D_fake: 0.023

[Rank 0] (epoch: 13, iters: 124, time: 0.358, data: 0.005) , G_GAN: 0.826, G_L1: 4.279, G_grad: 0.224, G_lap: 0.309, G_ssim: 0.459, G_stats: 0.083, D_real: 0.046, D_fake: 0.012

[Rank 0] (epoch: 14, iters: 51, time: 0.350, data: 0.006) , G_GAN: 0.799, G_L1: 6.436, G_grad: 0.234, G_lap: 0.508, G_ssim: 0.547, G_stats: 0.141, D_real: 0.034, D_fake: 0.058

[Rank 0] (epoch: 14, iters: 151, time: 0.849, data: 0.005) , G_GAN: 0.882, G_L1: 4.659, G_grad: 0.208, G_lap: 0.303, G_ssim: 0.389, G_stats: 0.081, D_real: 0.043, D_fake: 0.033

[Rank 0] (epoch: 15, iters: 78, time: 0.324, data: 0.004) , G_GAN: 0.875, G_L1: 6.273, G_grad: 0.254, G_lap: 0.287, G_ssim: 0.512, G_stats: 0.198, D_real: 0.015, D_fake: 0.020

[Rank 0] (epoch: 16, iters: 5, time: 0.331, data: 0.005) , G_GAN: 0.299, G_L1: 87.802, G_grad: 0.353, G_lap: 0.402, G_ssim: 0.472, G_stats: 0.257, D_real: 0.013, D_fake: 0.021

