================ Training Loss (Sun Apr 12 16:11:10 2026) ================
[Rank 0] (epoch: 1, iters: 100, time: 0.353, data: 0.493) , G_GAN: 0.879, G_L1: 27.588, G_grad: 0.999, G_lap: 3.060, G_ssim: 2.597, G_stats: 0.946, D_real: 0.383, D_fake: 0.336
[Rank 0] (epoch: 12, iters: 104, time: 0.352, data: 0.007) , G_GAN: 0.969, G_L1: 1.916, G_grad: 0.258, G_lap: 0.302, G_ssim: 0.491, G_stats: 0.033, D_real: 0.018, D_fake: 0.025

[Rank 0] (epoch: 12, iters: 204, time: 0.766, data: 0.005) , G_GAN: 1.008, G_L1: 2.010, G_grad: 0.242, G_lap: 0.321, G_ssim: 0.466, G_stats: 0.035, D_real: 0.022, D_fake: 0.026

[Rank 0] (epoch: 13, iters: 68, time: 0.352, data: 0.006) , G_GAN: 1.007, G_L1: 2.658, G_grad: 0.296, G_lap: 0.364, G_ssim: 0.606, G_stats: 0.025, D_real: 0.022, D_fake: 0.029

[Rank 0] (epoch: 13, iters: 168, time: 0.374, data: 0.005) , G_GAN: 0.988, G_L1: 2.150, G_grad: 0.281, G_lap: 0.344, G_ssim: 0.541, G_stats: 0.005, D_real: 0.020, D_fake: 0.023

[Rank 0] (epoch: 14, iters: 32, time: 0.383, data: 0.005) , G_GAN: 0.991, G_L1: 1.845, G_grad: 0.258, G_lap: 0.293, G_ssim: 0.485, G_stats: 0.018, D_real: 0.012, D_fake: 0.016

[Rank 0] (epoch: 14, iters: 132, time: 0.748, data: 0.006) , G_GAN: 0.982, G_L1: 1.820, G_grad: 0.237, G_lap: 0.282, G_ssim: 0.435, G_stats: 0.037, D_real: 0.014, D_fake: 0.018

[Rank 0] (epoch: 14, iters: 232, time: 0.353, data: 0.005) , G_GAN: 0.995, G_L1: 1.640, G_grad: 0.241, G_lap: 0.275, G_ssim: 0.428, G_stats: 0.025, D_real: 0.012, D_fake: 0.017

[Rank 0] (epoch: 15, iters: 96, time: 0.413, data: 0.006) , G_GAN: 0.963, G_L1: 1.953, G_grad: 0.277, G_lap: 0.327, G_ssim: 0.514, G_stats: 0.048, D_real: 0.017, D_fake: 0.022

[Rank 0] (epoch: 15, iters: 196, time: 0.406, data: 0.005) , G_GAN: 0.981, G_L1: 1.549, G_grad: 0.245, G_lap: 0.273, G_ssim: 0.424, G_stats: 0.013, D_real: 0.013, D_fake: 0.016

[Rank 0] (epoch: 16, iters: 60, time: 0.824, data: 0.005) , G_GAN: 0.978, G_L1: 1.963, G_grad: 0.259, G_lap: 0.269, G_ssim: 0.471, G_stats: 0.033, D_real: 0.015, D_fake: 0.021

[Rank 0] (epoch: 16, iters: 160, time: 0.407, data: 0.005) , G_GAN: 0.992, G_L1: 1.897, G_grad: 0.257, G_lap: 0.304, G_ssim: 0.468, G_stats: 0.026, D_real: 0.014, D_fake: 0.018

[Rank 0] (epoch: 17, iters: 24, time: 0.395, data: 0.006) , G_GAN: 0.982, G_L1: 1.940, G_grad: 0.279, G_lap: 0.312, G_ssim: 0.503, G_stats: 0.034, D_real: 0.013, D_fake: 0.016

[Rank 0] (epoch: 17, iters: 124, time: 0.394, data: 0.005) , G_GAN: 0.981, G_L1: 1.869, G_grad: 0.259, G_lap: 0.302, G_ssim: 0.468, G_stats: 0.031, D_real: 0.013, D_fake: 0.017

[Rank 0] (epoch: 17, iters: 224, time: 0.861, data: 0.005) , G_GAN: 0.983, G_L1: 1.747, G_grad: 0.252, G_lap: 0.263, G_ssim: 0.444, G_stats: 0.018, D_real: 0.009, D_fake: 0.013

[Rank 0] (epoch: 18, iters: 88, time: 0.407, data: 0.005) , G_GAN: 1.002, G_L1: 1.771, G_grad: 0.255, G_lap: 0.270, G_ssim: 0.448, G_stats: 0.028, D_real: 0.010, D_fake: 0.014

[Rank 0] (epoch: 18, iters: 188, time: 0.405, data: 0.006) , G_GAN: 1.003, G_L1: 1.794, G_grad: 0.259, G_lap: 0.296, G_ssim: 0.455, G_stats: 0.016, D_real: 0.011, D_fake: 0.014

[Rank 0] (epoch: 19, iters: 52, time: 0.397, data: 0.006) , G_GAN: 0.985, G_L1: 1.657, G_grad: 0.235, G_lap: 0.256, G_ssim: 0.404, G_stats: 0.032, D_real: 0.009, D_fake: 0.011

[Rank 0] (epoch: 19, iters: 152, time: 0.819, data: 0.005) , G_GAN: 0.987, G_L1: 1.596, G_grad: 0.241, G_lap: 0.252, G_ssim: 0.402, G_stats: 0.027, D_real: 0.011, D_fake: 0.012

[Rank 0] (epoch: 20, iters: 16, time: 0.398, data: 0.007) , G_GAN: 1.011, G_L1: 2.042, G_grad: 0.282, G_lap: 0.310, G_ssim: 0.498, G_stats: 0.049, D_real: 0.013, D_fake: 0.014

[Rank 0] (epoch: 20, iters: 116, time: 0.404, data: 0.005) , G_GAN: 0.979, G_L1: 1.646, G_grad: 0.248, G_lap: 0.264, G_ssim: 0.416, G_stats: 0.033, D_real: 0.008, D_fake: 0.011

[Rank 0] (epoch: 20, iters: 216, time: 0.399, data: 0.006) , G_GAN: 1.008, G_L1: 1.814, G_grad: 0.245, G_lap: 0.271, G_ssim: 0.428, G_stats: 0.025, D_real: 0.010, D_fake: 0.012

[Rank 0] (epoch: 21, iters: 80, time: 0.944, data: 0.005) , G_GAN: 0.979, G_L1: 1.480, G_grad: 0.239, G_lap: 0.253, G_ssim: 0.389, G_stats: 0.021, D_real: 0.008, D_fake: 0.013

[Rank 0] (epoch: 21, iters: 180, time: 0.404, data: 0.005) , G_GAN: 0.991, G_L1: 1.594, G_grad: 0.250, G_lap: 0.258, G_ssim: 0.412, G_stats: 0.011, D_real: 0.008, D_fake: 0.010

[Rank 0] (epoch: 22, iters: 44, time: 0.404, data: 0.005) , G_GAN: 0.970, G_L1: 1.606, G_grad: 0.246, G_lap: 0.259, G_ssim: 0.408, G_stats: 0.027, D_real: 0.006, D_fake: 0.010

[Rank 0] (epoch: 22, iters: 144, time: 0.403, data: 0.005) , G_GAN: 0.985, G_L1: 1.646, G_grad: 0.248, G_lap: 0.255, G_ssim: 0.418, G_stats: 0.038, D_real: 0.007, D_fake: 0.010

[Rank 0] (epoch: 23, iters: 8, time: 0.840, data: 0.006) , G_GAN: 0.937, G_L1: 1.782, G_grad: 0.255, G_lap: 0.293, G_ssim: 0.446, G_stats: 0.009, D_real: 0.011, D_fake: 0.016

[Rank 0] (epoch: 23, iters: 108, time: 0.399, data: 0.005) , G_GAN: 0.967, G_L1: 1.702, G_grad: 0.263, G_lap: 0.266, G_ssim: 0.434, G_stats: 0.020, D_real: 0.007, D_fake: 0.010

[Rank 0] (epoch: 23, iters: 208, time: 0.374, data: 0.007) , G_GAN: 0.977, G_L1: 2.150, G_grad: 0.285, G_lap: 0.310, G_ssim: 0.517, G_stats: 0.011, D_real: 0.012, D_fake: 0.014

[Rank 0] (epoch: 24, iters: 72, time: 0.348, data: 0.004) , G_GAN: 0.996, G_L1: 1.622, G_grad: 0.251, G_lap: 0.251, G_ssim: 0.407, G_stats: 0.030, D_real: 0.006, D_fake: 0.009

[Rank 0] (epoch: 24, iters: 172, time: 0.836, data: 0.004) , G_GAN: 0.960, G_L1: 2.125, G_grad: 0.267, G_lap: 0.284, G_ssim: 0.490, G_stats: 0.032, D_real: 0.016, D_fake: 0.014

[Rank 0] (epoch: 25, iters: 36, time: 0.372, data: 0.006) , G_GAN: 0.932, G_L1: 1.711, G_grad: 0.252, G_lap: 0.272, G_ssim: 0.420, G_stats: 0.029, D_real: 0.012, D_fake: 0.012

[Rank 0] (epoch: 25, iters: 136, time: 0.406, data: 0.005) , G_GAN: 0.930, G_L1: 1.661, G_grad: 0.263, G_lap: 0.286, G_ssim: 0.424, G_stats: 0.031, D_real: 0.011, D_fake: 0.013

[Rank 0] (epoch: 25, iters: 236, time: 0.405, data: 0.004) , G_GAN: 0.922, G_L1: 1.613, G_grad: 0.250, G_lap: 0.240, G_ssim: 0.399, G_stats: 0.039, D_real: 0.010, D_fake: 0.015

[Rank 0] (epoch: 26, iters: 100, time: 0.824, data: 0.692) , G_GAN: 0.921, G_L1: 1.684, G_grad: 0.260, G_lap: 0.275, G_ssim: 0.424, G_stats: 0.018, D_real: 0.014, D_fake: 0.019

[Rank 0] (epoch: 26, iters: 200, time: 0.412, data: 0.005) , G_GAN: 0.882, G_L1: 2.045, G_grad: 0.273, G_lap: 0.285, G_ssim: 0.479, G_stats: 0.034, D_real: 0.023, D_fake: 0.039

[Rank 0] (epoch: 27, iters: 64, time: 0.408, data: 0.005) , G_GAN: 0.887, G_L1: 1.641, G_grad: 0.254, G_lap: 0.270, G_ssim: 0.417, G_stats: 0.014, D_real: 0.017, D_fake: 0.013

[Rank 0] (epoch: 27, iters: 164, time: 0.406, data: 0.005) , G_GAN: 0.844, G_L1: 1.883, G_grad: 0.264, G_lap: 0.264, G_ssim: 0.446, G_stats: 0.030, D_real: 0.022, D_fake: 0.023

[Rank 0] (epoch: 28, iters: 28, time: 0.838, data: 0.005) , G_GAN: 0.890, G_L1: 1.468, G_grad: 0.231, G_lap: 0.229, G_ssim: 0.368, G_stats: 0.023, D_real: 0.013, D_fake: 0.011

[Rank 0] (epoch: 28, iters: 128, time: 0.406, data: 0.005) , G_GAN: 0.817, G_L1: 1.762, G_grad: 0.263, G_lap: 0.262, G_ssim: 0.442, G_stats: 0.049, D_real: 0.023, D_fake: 0.049

[Rank 0] (epoch: 28, iters: 228, time: 0.410, data: 0.006) , G_GAN: 0.790, G_L1: 1.634, G_grad: 0.259, G_lap: 0.250, G_ssim: 0.416, G_stats: 0.018, D_real: 0.019, D_fake: 0.039

[Rank 0] (epoch: 29, iters: 92, time: 0.412, data: 0.005) , G_GAN: 0.807, G_L1: 1.698, G_grad: 0.268, G_lap: 0.280, G_ssim: 0.453, G_stats: 0.003, D_real: 0.090, D_fake: 0.034

[Rank 0] (epoch: 29, iters: 192, time: 0.847, data: 0.006) , G_GAN: 0.945, G_L1: 1.770, G_grad: 0.260, G_lap: 0.248, G_ssim: 0.422, G_stats: 0.037, D_real: 0.065, D_fake: 0.033

[Rank 0] (epoch: 30, iters: 56, time: 0.407, data: 0.006) , G_GAN: 0.787, G_L1: 1.680, G_grad: 0.266, G_lap: 0.276, G_ssim: 0.440, G_stats: 0.010, D_real: 0.027, D_fake: 0.030

[Rank 0] (epoch: 30, iters: 156, time: 0.403, data: 0.007) , G_GAN: 0.802, G_L1: 1.608, G_grad: 0.262, G_lap: 0.270, G_ssim: 0.427, G_stats: 0.006, D_real: 0.034, D_fake: 0.015

[Rank 0] (epoch: 31, iters: 20, time: 0.414, data: 0.007) , G_GAN: 0.749, G_L1: 1.673, G_grad: 0.250, G_lap: 0.261, G_ssim: 0.407, G_stats: 0.006, D_real: 0.039, D_fake: 0.015

[Rank 0] (epoch: 31, iters: 120, time: 0.883, data: 0.005) , G_GAN: 0.838, G_L1: 1.444, G_grad: 0.241, G_lap: 0.234, G_ssim: 0.367, G_stats: 0.038, D_real: 0.029, D_fake: 0.034

[Rank 0] (epoch: 31, iters: 220, time: 0.408, data: 0.006) , G_GAN: 0.741, G_L1: 1.764, G_grad: 0.259, G_lap: 0.266, G_ssim: 0.432, G_stats: 0.028, D_real: 0.035, D_fake: 0.039

[Rank 0] (epoch: 32, iters: 84, time: 0.397, data: 0.005) , G_GAN: 0.804, G_L1: 1.463, G_grad: 0.241, G_lap: 0.231, G_ssim: 0.375, G_stats: 0.029, D_real: 0.027, D_fake: 0.024

[Rank 0] (epoch: 32, iters: 184, time: 0.375, data: 0.004) , G_GAN: 0.788, G_L1: 1.795, G_grad: 0.257, G_lap: 0.266, G_ssim: 0.432, G_stats: 0.024, D_real: 0.033, D_fake: 0.045

[Rank 0] (epoch: 33, iters: 48, time: 0.944, data: 0.006) , G_GAN: 0.547, G_L1: 1.696, G_grad: 0.258, G_lap: 0.270, G_ssim: 0.429, G_stats: 0.020, D_real: 0.088, D_fake: 0.017

[Rank 0] (epoch: 33, iters: 148, time: 0.390, data: 0.006) , G_GAN: 0.802, G_L1: 1.647, G_grad: 0.258, G_lap: 0.258, G_ssim: 0.411, G_stats: 0.010, D_real: 0.029, D_fake: 0.058

[Rank 0] (epoch: 34, iters: 12, time: 0.402, data: 0.007) , G_GAN: 0.792, G_L1: 1.554, G_grad: 0.237, G_lap: 0.235, G_ssim: 0.383, G_stats: 0.015, D_real: 0.041, D_fake: 0.035

[Rank 0] (epoch: 34, iters: 112, time: 0.402, data: 0.006) , G_GAN: 0.739, G_L1: 1.425, G_grad: 0.227, G_lap: 0.230, G_ssim: 0.368, G_stats: 0.014, D_real: 0.046, D_fake: 0.021

[Rank 0] (epoch: 34, iters: 212, time: 0.930, data: 0.005) , G_GAN: 0.712, G_L1: 1.800, G_grad: 0.263, G_lap: 0.260, G_ssim: 0.444, G_stats: 0.030, D_real: 0.056, D_fake: 0.044

[Rank 0] (epoch: 35, iters: 76, time: 0.396, data: 0.006) , G_GAN: 0.678, G_L1: 1.667, G_grad: 0.261, G_lap: 0.276, G_ssim: 0.441, G_stats: 0.010, D_real: 0.075, D_fake: 0.024

[Rank 0] (epoch: 35, iters: 176, time: 0.408, data: 0.006) , G_GAN: 0.691, G_L1: 1.421, G_grad: 0.231, G_lap: 0.239, G_ssim: 0.366, G_stats: 0.022, D_real: 0.071, D_fake: 0.037

[Rank 0] (epoch: 36, iters: 40, time: 0.397, data: 0.006) , G_GAN: 0.719, G_L1: 1.686, G_grad: 0.253, G_lap: 0.268, G_ssim: 0.432, G_stats: 0.009, D_real: 0.041, D_fake: 0.058

[Rank 0] (epoch: 36, iters: 140, time: 0.937, data: 0.005) , G_GAN: 0.762, G_L1: 1.553, G_grad: 0.239, G_lap: 0.258, G_ssim: 0.393, G_stats: 0.017, D_real: 0.037, D_fake: 0.054

[Rank 0] (epoch: 37, iters: 4, time: 0.397, data: 0.006) , G_GAN: 0.728, G_L1: 1.644, G_grad: 0.260, G_lap: 0.273, G_ssim: 0.446, G_stats: 0.005, D_real: 0.047, D_fake: 0.051

[Rank 0] (epoch: 37, iters: 104, time: 0.400, data: 0.005) , G_GAN: 0.612, G_L1: 1.517, G_grad: 0.237, G_lap: 0.240, G_ssim: 0.381, G_stats: 0.012, D_real: 0.082, D_fake: 0.020

[Rank 0] (epoch: 37, iters: 204, time: 0.410, data: 0.006) , G_GAN: 0.630, G_L1: 1.966, G_grad: 0.251, G_lap: 0.261, G_ssim: 0.441, G_stats: 0.046, D_real: 0.111, D_fake: 0.051

[Rank 0] (epoch: 38, iters: 68, time: 0.935, data: 0.006) , G_GAN: 0.769, G_L1: 1.665, G_grad: 0.257, G_lap: 0.272, G_ssim: 0.425, G_stats: 0.037, D_real: 0.031, D_fake: 0.081

[Rank 0] (epoch: 38, iters: 168, time: 0.404, data: 0.005) , G_GAN: 0.743, G_L1: 1.471, G_grad: 0.231, G_lap: 0.242, G_ssim: 0.377, G_stats: 0.014, D_real: 0.036, D_fake: 0.125

[Rank 0] (epoch: 39, iters: 32, time: 0.390, data: 0.005) , G_GAN: 0.541, G_L1: 1.393, G_grad: 0.225, G_lap: 0.235, G_ssim: 0.362, G_stats: 0.016, D_real: 0.106, D_fake: 0.026

[Rank 0] (epoch: 39, iters: 132, time: 0.336, data: 0.005) , G_GAN: 0.628, G_L1: 1.342, G_grad: 0.221, G_lap: 0.231, G_ssim: 0.348, G_stats: 0.022, D_real: 0.098, D_fake: 0.026

[Rank 0] (epoch: 39, iters: 232, time: 0.869, data: 0.005) , G_GAN: 0.562, G_L1: 2.118, G_grad: 0.284, G_lap: 0.283, G_ssim: 0.506, G_stats: 0.010, D_real: 0.051, D_fake: 0.156

[Rank 0] (epoch: 40, iters: 96, time: 0.410, data: 0.006) , G_GAN: 0.578, G_L1: 1.899, G_grad: 0.251, G_lap: 0.258, G_ssim: 0.432, G_stats: 0.032, D_real: 0.121, D_fake: 0.047

[Rank 0] (epoch: 40, iters: 196, time: 0.407, data: 0.006) , G_GAN: 0.673, G_L1: 1.332, G_grad: 0.216, G_lap: 0.229, G_ssim: 0.351, G_stats: 0.020, D_real: 0.078, D_fake: 0.021

[Rank 0] (epoch: 41, iters: 60, time: 0.406, data: 0.005) , G_GAN: 0.618, G_L1: 1.288, G_grad: 0.216, G_lap: 0.229, G_ssim: 0.333, G_stats: 0.019, D_real: 0.030, D_fake: 0.077

[Rank 0] (epoch: 41, iters: 160, time: 0.892, data: 0.004) , G_GAN: 0.675, G_L1: 1.564, G_grad: 0.238, G_lap: 0.255, G_ssim: 0.380, G_stats: 0.005, D_real: 0.083, D_fake: 0.023

[Rank 0] (epoch: 42, iters: 24, time: 0.409, data: 0.005) , G_GAN: 0.662, G_L1: 1.646, G_grad: 0.241, G_lap: 0.253, G_ssim: 0.394, G_stats: 0.015, D_real: 0.049, D_fake: 0.089

[Rank 0] (epoch: 42, iters: 124, time: 0.398, data: 0.005) , G_GAN: 0.660, G_L1: 1.605, G_grad: 0.240, G_lap: 0.254, G_ssim: 0.397, G_stats: 0.035, D_real: 0.046, D_fake: 0.067

[Rank 0] (epoch: 42, iters: 224, time: 0.406, data: 0.006) , G_GAN: 0.741, G_L1: 1.373, G_grad: 0.220, G_lap: 0.225, G_ssim: 0.346, G_stats: 0.016, D_real: 0.046, D_fake: 0.038

[Rank 0] (epoch: 43, iters: 88, time: 0.877, data: 0.006) , G_GAN: 0.641, G_L1: 1.343, G_grad: 0.220, G_lap: 0.226, G_ssim: 0.345, G_stats: 0.011, D_real: 0.048, D_fake: 0.054

[Rank 0] (epoch: 43, iters: 188, time: 0.401, data: 0.006) , G_GAN: 0.699, G_L1: 1.356, G_grad: 0.234, G_lap: 0.242, G_ssim: 0.370, G_stats: 0.014, D_real: 0.044, D_fake: 0.028

[Rank 0] (epoch: 44, iters: 52, time: 0.408, data: 0.006) , G_GAN: 0.706, G_L1: 1.544, G_grad: 0.252, G_lap: 0.264, G_ssim: 0.413, G_stats: 0.017, D_real: 0.034, D_fake: 0.042

[Rank 0] (epoch: 44, iters: 152, time: 0.414, data: 0.006) , G_GAN: 0.753, G_L1: 1.331, G_grad: 0.223, G_lap: 0.223, G_ssim: 0.351, G_stats: 0.018, D_real: 0.042, D_fake: 0.027

[Rank 0] (epoch: 45, iters: 16, time: 0.901, data: 0.007) , G_GAN: 0.617, G_L1: 1.569, G_grad: 0.240, G_lap: 0.253, G_ssim: 0.390, G_stats: 0.027, D_real: 0.091, D_fake: 0.054

[Rank 0] (epoch: 45, iters: 116, time: 0.410, data: 0.005) , G_GAN: 0.723, G_L1: 1.516, G_grad: 0.241, G_lap: 0.241, G_ssim: 0.383, G_stats: 0.004, D_real: 0.020, D_fake: 0.069

[Rank 0] (epoch: 45, iters: 216, time: 0.405, data: 0.004) , G_GAN: 0.741, G_L1: 1.585, G_grad: 0.241, G_lap: 0.244, G_ssim: 0.386, G_stats: 0.029, D_real: 0.039, D_fake: 0.030

[Rank 0] (epoch: 46, iters: 80, time: 0.405, data: 0.005) , G_GAN: 0.745, G_L1: 1.444, G_grad: 0.230, G_lap: 0.224, G_ssim: 0.362, G_stats: 0.015, D_real: 0.049, D_fake: 0.029

[Rank 0] (epoch: 46, iters: 180, time: 0.889, data: 0.005) , G_GAN: 0.818, G_L1: 1.354, G_grad: 0.218, G_lap: 0.216, G_ssim: 0.327, G_stats: 0.012, D_real: 0.018, D_fake: 0.025

[Rank 0] (epoch: 47, iters: 44, time: 0.405, data: 0.006) , G_GAN: 0.405, G_L1: 1.759, G_grad: 0.244, G_lap: 0.239, G_ssim: 0.399, G_stats: 0.025, D_real: 0.121, D_fake: 0.166

[Rank 0] (epoch: 47, iters: 144, time: 0.403, data: 0.005) , G_GAN: 0.708, G_L1: 1.552, G_grad: 0.243, G_lap: 0.237, G_ssim: 0.387, G_stats: 0.009, D_real: 0.022, D_fake: 0.048

[Rank 0] (epoch: 48, iters: 8, time: 0.408, data: 0.005) , G_GAN: 0.762, G_L1: 1.476, G_grad: 0.234, G_lap: 0.241, G_ssim: 0.370, G_stats: 0.003, D_real: 0.038, D_fake: 0.023

[Rank 0] (epoch: 48, iters: 108, time: 0.865, data: 0.007) , G_GAN: 0.774, G_L1: 1.543, G_grad: 0.238, G_lap: 0.245, G_ssim: 0.382, G_stats: 0.007, D_real: 0.021, D_fake: 0.035

[Rank 0] (epoch: 48, iters: 208, time: 0.398, data: 0.005) , G_GAN: 0.767, G_L1: 1.625, G_grad: 0.237, G_lap: 0.248, G_ssim: 0.385, G_stats: 0.013, D_real: 0.081, D_fake: 0.028

[Rank 0] (epoch: 49, iters: 72, time: 0.407, data: 0.005) , G_GAN: 0.691, G_L1: 1.786, G_grad: 0.248, G_lap: 0.245, G_ssim: 0.415, G_stats: 0.006, D_real: 0.140, D_fake: 0.030

[Rank 0] (epoch: 49, iters: 172, time: 0.408, data: 0.005) , G_GAN: 0.879, G_L1: 1.262, G_grad: 0.216, G_lap: 0.217, G_ssim: 0.326, G_stats: 0.017, D_real: 0.037, D_fake: 0.013

[Rank 0] (epoch: 50, iters: 36, time: 0.868, data: 0.006) , G_GAN: 0.880, G_L1: 1.286, G_grad: 0.219, G_lap: 0.215, G_ssim: 0.334, G_stats: 0.004, D_real: 0.015, D_fake: 0.014

[Rank 0] (epoch: 50, iters: 136, time: 0.373, data: 0.006) , G_GAN: 0.904, G_L1: 1.531, G_grad: 0.244, G_lap: 0.233, G_ssim: 0.385, G_stats: 0.030, D_real: 0.034, D_fake: 0.017

